organization,project,project_id,location,location_id,recording_date_time,recording_id,task_method,task_id,task_is_complete,species_code,species_common_name,species_scientific_name,species_class,detection_time,task_duration,tag_duration,min_tag_freq,max_tag_freq,tag_id,individual_order,vocalization,abundance,tag_rating,tag_is_verified,clip_channel_used,observer,observer_id,verifier_id,needs_review,left_full_freq_tag_rms_peak_dbfs,left_full_freq_tag_rms_trough_dbfs,left_full_freq_tag_pk_count,left_full_freq_tag_dc_offset,left_full_freq_tag_min_level,left_full_freq_tag_max_level,left_full_freq_tag_peak_level_dbfs,left_freq_filter_tag_rms_peak_dbfs,left_freq_filter_tag_rms_trough_dbfs,left_freq_filter_tag_pk_count,left_freq_filter_tag_dc_offset,left_freq_filter_tag_min_level,left_freq_filter_tag_max_level,left_freq_filter_tag_peak_level_dbfs,right_full_freq_tag_rms_peak_dbfs,right_full_freq_tag_rms_trough_dbfs,right_full_freq_tag_pk_count,right_full_freq_tag_dc_offset,right_full_freq_tag_min_level,right_full_freq_tag_max_level,right_full_freq_tag_peak_level_dbfs,right_freq_filter_tag_rms_peak_dbfs,right_freq_filter_tag_rms_trough_dbfs,right_freq_filter_tag_pk_count,right_freq_filter_tag_dc_offset,right_freq_filter_tag_min_level,right_freq_filter_tag_max_level,right_freq_filter_tag_peak_level_dbfs,tagged_in_wildtrax,media_url,spectrogram_url,clip_url
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-06 08:43:00,2866994,1SPT,2596893,t,COYE,Common Yellowthroat,GEOTHLYPIS TRICHAS,Aves,372.00,599.85,3.00,0,12000,5384843,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-33.92,-37.59,2,-0.001635,-0.065063,0.066254,-23.58,-33.92,-37.6,2,-0.001635,-0.064606,0.065552,-23.67,-32.68,-36.09,2,-0.002605,-0.086578,0.067627,-21.25,-32.68,-36.09,2,-0.002605,-0.086365,0.067139,-21.27,f,https://portal.wildtrax.ca/aru/task/2596893,https://portal.wildtrax.ca/media/aru_tag_clips/05/72/2c/e5-b7bc-47b1-b719-46f3e0907897/c6b7aa33ca7648ed9ff1d300212516e0.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/05/72/2c/e5-b7bc-47b1-b719-46f3e0907897/778773f3c7514decaeb9a84e6fcb59d5.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-06 08:43:00,2866994,1SPT,2596893,t,PAWA,Palm Warbler,SETOPHAGA PALMARUM,Aves,396.00,599.85,3.00,0,12000,5384891,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-30.48,-34.93,2,-0.00153,-0.096466,0.095032,-20.31,-30.48,-34.93,2,-0.00153,-0.096191,0.094971,-20.34,-29.14,-33.65,2,-0.002417,-0.113007,0.100372,-18.94,-29.14,-33.65,2,-0.002416,-0.113251,0.100128,-18.92,f,https://portal.wildtrax.ca/aru/task/2596893,https://portal.wildtrax.ca/media/aru_tag_clips/05/72/2c/e5-b7bc-47b1-b719-46f3e0907897/1ffb0c461fc04ec6b9a8028ddd040939.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/05/72/2c/e5-b7bc-47b1-b719-46f3e0907897/cb35e80dd0884e0aa550188566aaa5e5.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-07 05:44:00,2866996,1SPT,2596895,t,RCKI,Ruby-crowned Kinglet,CORTHYLIO CALENDULA,Aves,106.00,599.85,5.00,0,12000,5384912,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-33.25,-36.86,2,-0.00223,-0.07547,0.069336,-22.44,-33.25,-36.86,2,-0.00223,-0.075165,0.069305,-22.48,-30.97,-34.51,2,-0.003632,-0.106567,0.094971,-19.45,-30.97,-34.51,2,-0.003632,-0.106323,0.094849,-19.47,f,https://portal.wildtrax.ca/aru/task/2596895,https://portal.wildtrax.ca/media/aru_tag_clips/1a/8d/d2/2e-e33a-4bde-9ce8-0188ccf2bfbc/5faeaac9c13a45858f8d1937012f1075.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/1a/8d/d2/2e-e33a-4bde-9ce8-0188ccf2bfbc/65d400b71a6e48ee972f547bb76d1e84.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-07 06:44:00,2866997,1SPT,2596896,t,BRCR,Brown Creeper,CERTHIA AMERICANA,Aves,440.00,599.85,7.00,0,12000,5384815,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-32.9,-36.57,2,-0.001156,-0.082153,0.069031,-21.71,-32.9,-36.57,2,-0.001156,-0.081299,0.069275,-21.8,-30.71,-34.35,2,-0.003708,-0.113281,0.16037,-15.9,-30.71,-34.35,2,-0.003708,-0.113678,0.160706,-15.88,t,https://portal.wildtrax.ca/aru/task/2596896,https://portal.wildtrax.ca/media/aru_tag_clips/02/25/6f/76-7bed-4891-b14c-4bc196a149a2/11874300f6494e70826a6f11e5be3a3d.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/02/25/6f/76-7bed-4891-b14c-4bc196a149a2/984a93fe129e4bee8bb02453d074458a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-07 08:44:00,2866999,1SPT,2596898,t,SWTH,Swainson's Thrush,CATHARUS USTULATUS,Aves,192.00,599.85,7.00,0,12000,5384920,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-30.11,-35.26,2,-0.000712,-0.094604,0.092346,-20.48,-30.11,-35.26,2,-0.000712,-0.094421,0.092529,-20.5,-29.29,-33.41,2,-0.002364,-0.120697,0.117798,-18.37,-29.29,-33.41,2,-0.002364,-0.120819,0.11792,-18.36,f,https://portal.wildtrax.ca/aru/task/2596898,https://portal.wildtrax.ca/media/aru_tag_clips/65/dd/8a/af-83ae-4559-a1e3-aed9820196b3/f11162a1d8094cb1ab9529ebed43e4c7.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/65/dd/8a/af-83ae-4559-a1e3-aed9820196b3/cc3c6d62ebcd46f4a60fb1529a240baa.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-08 04:45:00,2867000,1SPT,2596899,t,WIWA,Wilson's Warbler,CARDELLINA PUSILLA,Aves,372.00,599.85,5.00,0,12000,5384932,1,Song,1,1,t,2,Siena Blier,4251,4251,f,-35.38,-38.65,2,-0.001125,-0.072144,0.061096,-22.84,-35.38,-38.65,2,-0.001125,-0.072235,0.061096,-22.83,-32.12,-35.95,2,-0.002545,-0.076904,0.089752,-20.94,-32.12,-35.95,3,-0.002545,-0.076996,0.089783,-20.94,f,https://portal.wildtrax.ca/aru/task/2596899,https://portal.wildtrax.ca/media/aru_tag_clips/05/f2/83/86-37ef-421f-b1a8-18017fb35e4b/20b25bfc3c40433f9bfcaf5567b2b4fa.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/05/f2/83/86-37ef-421f-b1a8-18017fb35e4b/94973ec7352e4bf8a22f77e8bcab108a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-08 05:45:00,2867001,1SPT,2596900,t,GCFL,Great Crested Flycatcher,MYIARCHUS CRINITUS,Aves,40.00,599.85,3.00,0,12000,5384863,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-34.62,-38.9,3,-0.001755,-0.060638,0.060944,-24.3,-34.62,-38.9,2,-0.001755,-0.060486,0.061035,-24.29,-32.31,-35.56,2,-0.002757,-0.088593,0.073761,-21.05,-32.31,-35.56,2,-0.002757,-0.088531,0.073761,-21.06,f,https://portal.wildtrax.ca/aru/task/2596900,https://portal.wildtrax.ca/media/aru_tag_clips/12/5a/d3/79-fecd-420f-b81b-28bfea68f535/1b866a8fb6ad44b9883f19ca55858b9f.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/12/5a/d3/79-fecd-420f-b81b-28bfea68f535/c5c742e12d8d47fc96cf66c81864a454.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,SOEU-2,547162,2025-07-08 06:45:00,2867002,1SPT,2596901,t,RBNU,Red-breasted Nuthatch,SITTA CANADENSIS,Aves,198.00,599.85,5.00,0,12000,5384903,1,Song,1,,t,1,Siena Blier,4251,4251,f,-31.5,-36.21,2,-0.001016,-0.09259,0.081757,-20.67,-31.5,-36.21,2,-0.001017,-0.09259,0.081573,-20.67,-29.45,-33.69,2,-0.00262,-0.102356,0.103699,-19.68,-29.45,-33.69,2,-0.00262,-0.102203,0.103638,-19.69,f,https://portal.wildtrax.ca/aru/task/2596901,https://portal.wildtrax.ca/media/aru_tag_clips/4b/34/e4/6c-7b1e-408d-8a17-e012b311ec9f/9e2b70418fe54b4099cda03b90794d2e.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/4b/34/e4/6c-7b1e-408d-8a17-e012b311ec9f/8f39e2716899458ea1c68aa324a41a10.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-03 04:38:00,2813718,1SPT,2551745,t,BCCH,Black-capped Chickadee,POECILE ATRICAPILLUS,Aves,182.00,599.85,29.00,0,12000,5384958,1,Song,1,,t,1,Siena Blier,4251,4251,f,-25.53,-35.22,2,0.00073,-0.196198,0.2099,-13.56,-25.53,-35.22,3,0.00073,-0.196198,0.209961,-13.56,-27.28,-35.3,2,-0.001326,-0.161865,0.126465,-15.82,-27.28,-35.3,2,-0.001326,-0.161713,0.126556,-15.83,f,https://portal.wildtrax.ca/aru/task/2551745,https://portal.wildtrax.ca/media/aru_tag_clips/f9/b1/fa/8c-7f96-4a3a-8acb-635c71ebe50d/5d679da2ec3446f19b747c7a13bd6420.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/f9/b1/fa/8c-7f96-4a3a-8acb-635c71ebe50d/44a9f3fff90e4cacbe2e72ac0b6e6fb9.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-03 04:38:00,2813718,1SPT,2551745,t,INBU,Indigo Bunting,PASSERINA CYANEA,Aves,210.00,599.85,7.00,0,12000,5385006,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-26.15,-34.58,2,0.000653,-0.185272,0.172363,-14.64,-26.15,-34.59,2,0.000653,-0.185181,0.172638,-14.65,-28.81,-34.47,2,-0.001413,-0.132019,0.133667,-17.48,-28.81,-34.47,2,-0.001413,-0.131897,0.133545,-17.49,f,https://portal.wildtrax.ca/aru/task/2551745,https://portal.wildtrax.ca/media/aru_tag_clips/f9/b1/fa/8c-7f96-4a3a-8acb-635c71ebe50d/dbf2aa92505440528c390aff26e29179.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/f9/b1/fa/8c-7f96-4a3a-8acb-635c71ebe50d/58e567a83f7d4c229e03d9e91a94c654.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-03 05:38:00,2813720,1SPT,2551747,t,BBWA,Bay-breasted Warbler,SETOPHAGA CASTANEA,Aves,552.00,599.85,7.00,0,12000,5384956,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-29.97,-34.03,2,0.000046,-0.116272,0.09848,-18.69,-29.97,-34.03,2,0.000046,-0.116272,0.098297,-18.69,-30.3,-34.18,2,-0.00122,-0.104858,0.089905,-19.59,-30.3,-34.18,3,-0.00122,-0.104767,0.089813,-19.6,f,https://portal.wildtrax.ca/aru/task/2551747,https://portal.wildtrax.ca/media/aru_tag_clips/62/36/35/6c-12ae-448d-b020-0c25dad245d8/f6658c9437e74753bd7679eeeb1c142c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/62/36/35/6c-12ae-448d-b020-0c25dad245d8/17be1cb162e04aa6880f8e20cd9f93d5.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-03 08:38:00,2813722,1SPT,2551749,t,BRCR,Brown Creeper,CERTHIA AMERICANA,Aves,236.00,599.85,3.00,0,12000,5384970,1,Song,1,1,t,1,Siena Blier,4251,4251,f,-24.72,-28.08,2,0.002256,-0.160767,0.183014,-14.75,-24.72,-28.08,2,0.002256,-0.160675,0.182861,-14.76,-24.6,-27.9,2,0.000318,-0.178955,0.189301,-14.46,-24.6,-27.9,2,0.000318,-0.179016,0.189148,-14.46,f,https://portal.wildtrax.ca/aru/task/2551749,https://portal.wildtrax.ca/media/aru_tag_clips/d2/1f/eb/d1-dff7-4fa6-a649-cc9d5329d61b/67056128bf414b6eac2f441e3019c7bd.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/d2/1f/eb/d1-dff7-4fa6-a649-cc9d5329d61b/fce598dd475b449fa16b7b1b14486f08.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-04 08:38:00,2813727,1SPT,2551754,t,EUST,European Starling,STURNUS VULGARIS,Aves,52.00,599.85,3.00,0,12000,5384998,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-19.03,-29.35,2,-0.000481,-0.38559,0.348755,-8.28,-19.03,-29.35,2,-0.000481,-0.38562,0.348816,-8.28,-19.04,-30.18,2,-0.001771,-0.415588,0.407043,-7.63,-19.04,-30.18,2,-0.001771,-0.415527,0.407196,-7.63,f,https://portal.wildtrax.ca/aru/task/2551754,https://portal.wildtrax.ca/media/aru_tag_clips/60/e4/99/f1-ba6f-4cb7-a826-39fa12e1f1a2/ddfa8a2159874613890f200116d493a3.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/60/e4/99/f1-ba6f-4cb7-a826-39fa12e1f1a2/eb628c4a72c740a2af80a2891c21a318.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-04 08:38:00,2813727,1SPT,2551754,t,CAWA,Canada Warbler,CARDELLINA CANADENSIS,Aves,268.00,599.85,5.00,0,12000,5384973,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-22.73,-29.46,2,-0.000203,-0.216705,0.194611,-13.28,-22.73,-29.46,2,-0.000203,-0.216614,0.194397,-13.29,-24.01,-29.98,3,-0.001542,-0.17926,0.166077,-14.93,-24.01,-29.98,2,-0.001542,-0.179352,0.16629,-14.93,t,https://portal.wildtrax.ca/aru/task/2551754,https://portal.wildtrax.ca/media/aru_tag_clips/60/e4/99/f1-ba6f-4cb7-a826-39fa12e1f1a2/24e932902a0c42f9b8315246f8857505.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/60/e4/99/f1-ba6f-4cb7-a826-39fa12e1f1a2/d79fb645c30a46abbba79f8778cbc606.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-05 04:37:00,2813728,1SPT,2551755,t,INBU,Indigo Bunting,PASSERINA CYANEA,Aves,4.00,599.85,7.00,0,12000,5385007,1,Song,1,5,t,2,Siena Blier,4251,4892,f,-28.65,-33.95,2,-0.000566,-0.119629,0.130096,-17.71,-28.65,-33.95,2,-0.000566,-0.119659,0.130463,-17.69,-28.75,-35,2,-0.0017,-0.129364,0.131592,-17.62,-28.75,-35,2,-0.0017,-0.129364,0.131836,-17.6,f,https://portal.wildtrax.ca/aru/task/2551755,https://portal.wildtrax.ca/media/aru_tag_clips/8d/76/59/ea-4d01-42dd-a59b-d2a89a260ffa/1e9ad486e0cf4842b18980aefb499fd1.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/8d/76/59/ea-4d01-42dd-a59b-d2a89a260ffa/4b7bee6a4637440486a8ff6434e6cd9f.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-05 07:37:00,2813729,1SPT,2551756,t,REVI,Red-eyed Vireo,VIREO OLIVACEUS,Aves,0.00,599.85,29.00,0,12000,5385029,1,Song,1,,t,1,Siena Blier,4251,4251,f,-25.94,-32.45,2,0.001057,-0.146698,0.167908,-15.5,-25.94,-32.45,2,0.001057,-0.146667,0.16806,-15.49,-26.74,-32.93,2,-0.000976,-0.157959,0.173553,-15.21,-26.74,-32.93,2,-0.000976,-0.157959,0.173492,-15.21,f,https://portal.wildtrax.ca/aru/task/2551756,https://portal.wildtrax.ca/media/aru_tag_clips/7b/43/6d/ca-0e1d-42e6-bb2f-24ef1d8d3241/a4d7fcad40084e7eb9c6ebfb6b208f75.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/7b/43/6d/ca-0e1d-42e6-bb2f-24ef1d8d3241/035e21079889460fbb88df15c2c6a505.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 05:37:00,2813734,1SPT,2551761,t,CORA,Common Raven,CORVUS CORAX,Aves,36.00,599.85,5.00,0,12000,5384987,1,Song,1,,t,2,Siena Blier,4251,4251,f,-33.45,-38.55,2,0.001115,-0.07077,0.064941,-23,-33.45,-38.55,2,0.001115,-0.07074,0.064911,-23.01,-33.11,-38.42,2,-0.000399,-0.074402,0.063263,-22.57,-33.11,-38.42,2,-0.000399,-0.074188,0.063141,-22.59,f,https://portal.wildtrax.ca/aru/task/2551761,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/d3e42a8adae5463e98020cd8e6034344.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/8a3153064b3742beb4243d7a9cbba638.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 05:37:00,2813734,1SPT,2551761,t,PIWO,Pileated Woodpecker,DRYOCOPUS PILEATUS,Aves,46.00,599.85,5.00,0,12000,5385021,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-34.39,-37.28,2,0.001034,-0.06778,0.068207,-23.32,-34.39,-37.29,2,0.001034,-0.067596,0.068085,-23.34,-33.74,-36.81,2,-0.000502,-0.071106,0.072754,-22.76,-33.74,-36.81,2,-0.000502,-0.071075,0.072571,-22.78,f,https://portal.wildtrax.ca/aru/task/2551761,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/f2ed6b65199e4f28860199fb6b8521fe.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/1bdea711699d45209d4f565bf7ad7d63.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 05:37:00,2813734,1SPT,2551761,t,GCFL,Great Crested Flycatcher,MYIARCHUS CRINITUS,Aves,582.00,599.85,5.00,0,12000,5385003,1,Song,1,,t,1,Siena Blier,4251,4251,f,-27.52,-38,2,0.000993,-0.104553,0.108368,-19.3,-27.52,-38,2,0.000993,-0.104706,0.10849,-19.29,-29.05,-38.21,2,-0.000511,-0.091278,0.091705,-20.75,-29.05,-38.21,2,-0.000511,-0.09137,0.091644,-20.76,f,https://portal.wildtrax.ca/aru/task/2551761,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/c33dba54ea474dfea53fadffd0fed0d0.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b2/72/e8/25-faa6-4ff9-a2e1-87800f8ba27f/35451feab3614e76a9acb33d11b9253a.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 06:37:00,2813735,1SPT,2551762,t,CEDW,Cedar Waxwing,BOMBYCILLA CEDRORUM,Aves,0.00,599.85,13.00,0,12000,5384974,1,Song,1,,t,2,Siena Blier,4251,4251,f,-27.43,-34.75,2,-0.000088,-0.145905,0.137115,-16.72,-27.43,-34.75,2,-0.000088,-0.145874,0.136749,-16.72,-27.83,-35.46,2,-0.001112,-0.13855,0.151154,-16.41,-27.83,-35.46,2,-0.001112,-0.13858,0.151215,-16.41,f,https://portal.wildtrax.ca/aru/task/2551762,https://portal.wildtrax.ca/media/aru_tag_clips/2e/ab/4f/01-ef16-44a4-85c6-7d4a5ad4a693/25d29a0f0494477eaf97d944fa5c170d.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/2e/ab/4f/01-ef16-44a4-85c6-7d4a5ad4a693/335c1114ec144a079de589f4f8398ecc.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 06:37:00,2813735,1SPT,2551762,t,BLJA,Blue Jay,CYANOCITTA CRISTATA,Aves,592.00,599.85,5.00,0,12000,5384963,1,Song,1,1,t,1,Siena Blier,4251,1467,f,-33.59,-37.54,2,0.000016,-0.075073,0.069489,-22.49,-33.59,-37.55,2,0.000016,-0.075256,0.06955,-22.47,-33.69,-37.33,2,-0.001097,-0.070831,0.066772,-23,-33.69,-37.33,2,-0.001097,-0.070679,0.06662,-23.01,t,https://portal.wildtrax.ca/aru/task/2551762,https://portal.wildtrax.ca/media/aru_tag_clips/2e/ab/4f/01-ef16-44a4-85c6-7d4a5ad4a693/8e7c7b64dc6a4385b724777bd7795d82.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/2e/ab/4f/01-ef16-44a4-85c6-7d4a5ad4a693/664b6bd6e7374050b0b1e584fc874208.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 07:37:00,2813736,1SPT,2551763,t,AMRE,American Redstart,SETOPHAGA RUTICILLA,Aves,124.00,599.85,5.00,0,12000,5384947,1,Song,1,5,t,2,Siena Blier,4251,4892,f,-31.1,-34.41,2,-0.00036,-0.096222,0.090057,-20.33,-31.1,-34.41,2,-0.00036,-0.096313,0.090057,-20.33,-31.25,-34.69,2,-0.001843,-0.099396,0.086578,-20.05,-31.25,-34.69,2,-0.001843,-0.099426,0.086609,-20.05,f,https://portal.wildtrax.ca/aru/task/2551763,https://portal.wildtrax.ca/media/aru_tag_clips/c8/d1/a8/ef-a923-4523-a291-451b2b22b7a5/11bb5bc294b245ee9b64385e4a9e1060.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/c8/d1/a8/ef-a923-4523-a291-451b2b22b7a5/371fcaeb630f4453ae0b77b6e443ce8e.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-06 07:37:00,2813736,1SPT,2551763,t,BOWA,Bohemian Waxwing,BOMBYCILLA GARRULUS,Aves,332.00,599.85,3.00,0,12000,5384967,1,Song,1,1,t,2,Siena Blier,4251,1467,f,-31.38,-34.6,2,-0.000275,-0.090088,0.083649,-20.91,-31.38,-34.6,2,-0.000275,-0.090179,0.083466,-20.9,-31.54,-34.81,2,-0.001708,-0.080902,0.078674,-21.84,-31.54,-34.81,2,-0.001708,-0.080933,0.07843,-21.84,t,https://portal.wildtrax.ca/aru/task/2551763,https://portal.wildtrax.ca/media/aru_tag_clips/c8/d1/a8/ef-a923-4523-a291-451b2b22b7a5/348158d3ba5e4ad58ac436a36fbd469b.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/c8/d1/a8/ef-a923-4523-a291-451b2b22b7a5/402921b52d7b4dbebd8c800d09c0ab21.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-07 04:36:00,2813738,1SPT,2551765,t,SWSP,Swamp Sparrow,MELOSPIZA GEORGIANA,Aves,316.00,599.85,7.00,0,12000,5385039,1,Song,1,1,t,2,Siena Blier,4251,4892,f,-32.23,-37.11,2,0.000025,-0.087036,0.086731,-21.21,-32.23,-37.11,2,0.000025,-0.087189,0.086395,-21.19,-31.84,-36.77,2,-0.001813,-0.097656,0.087463,-20.21,-31.84,-36.77,2,-0.001813,-0.097565,0.087494,-20.21,f,https://portal.wildtrax.ca/aru/task/2551765,https://portal.wildtrax.ca/media/aru_tag_clips/fa/7e/eb/0e-7f3f-4405-8e0a-f8b38f8a2850/2b094a4f17ea4661beb3604acd2bb7ed.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/fa/7e/eb/0e-7f3f-4405-8e0a-f8b38f8a2850/079ce571285347b6986331c3a8958c16.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-07 05:36:00,2813737,1SPT,2551764,t,NOCA,Northern Cardinal,CARDINALIS CARDINALIS,Aves,56.00,599.85,7.00,0,12000,5385011,1,Song,1,,t,2,Siena Blier,4251,4251,f,-32.73,-36.82,2,-0.000314,-0.089264,0.078033,-20.99,-32.73,-36.82,2,-0.000314,-0.089294,0.077942,-20.98,-33.07,-37.29,2,-0.001119,-0.066772,0.076477,-22.33,-33.07,-37.29,2,-0.001119,-0.066772,0.076355,-22.34,f,https://portal.wildtrax.ca/aru/task/2551764,https://portal.wildtrax.ca/media/aru_tag_clips/28/6e/35/91-0c71-420b-a3df-ade3ab5e86db/2d2341283062440bbe681b1a78fcc5bc.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/28/6e/35/91-0c71-420b-a3df-ade3ab5e86db/7cc4a31cc73849738cf3f53213bbe401.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-07 05:36:00,2813737,1SPT,2551764,t,RWBL,Red-winged Blackbird,AGELAIUS PHOENICEUS,Aves,346.00,599.85,3.00,0,12000,5385032,1,Song,1,5,t,1,Siena Blier,4251,4892,f,-32.88,-36.49,3,-0.000517,-0.0755,0.069031,-22.44,-32.88,-36.49,2,-0.000517,-0.0755,0.06897,-22.44,-33.52,-37.1,2,-0.001328,-0.065796,0.066528,-23.54,-33.52,-37.1,2,-0.001328,-0.065735,0.066467,-23.55,t,https://portal.wildtrax.ca/aru/task/2551764,https://portal.wildtrax.ca/media/aru_tag_clips/28/6e/35/91-0c71-420b-a3df-ade3ab5e86db/a1bcb4d6cfc742d78c8d144cf78fef7c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/28/6e/35/91-0c71-420b-a3df-ade3ab5e86db/3ec26362408e4244bf155cbb73d6355b.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-07 06:36:00,2813741,1SPT,2551768,t,AMRE,American Redstart,SETOPHAGA RUTICILLA,Aves,362.00,599.85,23.00,0,12000,5384946,1,Song,1,5,t,2,Siena Blier,4251,4892,f,-32.77,-37.87,2,0.00025,-0.077301,0.079346,-22.01,-32.77,-37.87,2,0.00025,-0.077423,0.079254,-22.02,-33.2,-38.35,2,-0.000794,-0.078033,0.075439,-22.15,-33.2,-38.35,2,-0.000794,-0.078278,0.07547,-22.13,f,https://portal.wildtrax.ca/aru/task/2551768,https://portal.wildtrax.ca/media/aru_tag_clips/f5/11/4f/da-14a0-4f8a-9fa8-9a790816a1d6/f4a48efc9d474854aa9fa0562b28576c.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/f5/11/4f/da-14a0-4f8a-9fa8-9a790816a1d6/13f7d4cc4e3a4041a5f7bc5d228c2579.flac
ECCC- NbS,Tree Planting Initiatives 2025,3564,UDEM-1,546423,2025-06-07 08:36:00,2813742,1SPT,2551769,t,GCFL,Great Crested Flycatcher,MYIARCHUS CRINITUS,Aves,574.00,599.85,7.00,0,12000,5385005,1,Song,1,,t,1,Siena Blier,4251,4251,f,-27.33,-34.78,2,0.000047,-0.133972,0.135193,-17.38,-27.33,-34.78,2,0.000047,-0.133545,0.13504,-17.39,-29.41,-34.82,2,-0.00112,-0.113403,0.108307,-18.91,-29.41,-34.82,2,-0.00112,-0.113647,0.10849,-18.89,f,https://portal.wildtrax.ca/aru/task/2551769,https://portal.wildtrax.ca/media/aru_tag_clips/b7/48/de/20-e655-4382-8ece-1a5b1d3cf56a/55f0217d6c8c4f548b8df648c47c1a31.jpg,https://portal.wildtrax.ca/media/aru_tag_clips/b7/48/de/20-e655-4382-8ece-1a5b1d3cf56a/1c54a37d17fe4f1abcda511973490364.flac
